,Date,NIFTY 50
1762,2015-02-12,8676.95
1763,2015-02-13,8741.5
1764,2015-02-16,8831.4
1765,2015-02-18,8811.55
1766,2015-02-19,8883.05
1767,2015-02-20,8895.5
1768,2015-02-23,8856.85
1769,2015-02-24,8772.9
1770,2015-02-25,8801.9
1771,2015-02-26,8779.0
1772,2015-02-27,8729.5
1773,2015-02-28,8913.05
1774,2015-03-02,8953.85
1775,2015-03-03,8962.85
1776,2015-03-04,9109.15
1777,2015-03-05,8929.4
1778,2015-03-09,8891.15
1779,2015-03-10,8769.75
1780,2015-03-11,8728.75
1781,2015-03-12,8740.65
1782,2015-03-13,8844.05
1783,2015-03-16,8656.75
1784,2015-03-17,8689.1
1785,2015-03-18,8742.9
1786,2015-03-19,8749.45
1787,2015-03-20,8627.9
1788,2015-03-23,8591.55
1789,2015-03-24,8537.05
1790,2015-03-25,8568.9
1791,2015-03-26,8474.95
1792,2015-03-27,8396.0
1793,2015-03-30,8390.95
1794,2015-03-31,8527.6
1795,2015-04-01,8483.7
1796,2015-04-06,8615.8
1797,2015-04-07,8684.45
1798,2015-04-08,8698.95
1799,2015-04-09,8756.2
1800,2015-04-10,8774.35
1801,2015-04-13,8801.75
1802,2015-04-15,8844.75
1803,2015-04-16,8757.05
1804,2015-04-17,8698.05
1805,2015-04-20,8618.8
1806,2015-04-21,8416.1
1807,2015-04-22,8400.4
1808,2015-04-23,8478.2
1809,2015-04-24,8405.7
1810,2015-04-27,8330.55
1811,2015-04-28,8215.55
1812,2015-04-29,8274.8
1813,2015-04-30,8224.5
1814,2015-05-04,8230.05
1815,2015-05-05,8338.4
1816,2015-05-06,8316.6
1817,2015-05-07,8077.0
1818,2015-05-08,8131.5
1819,2015-05-11,8243.2
1820,2015-05-12,8326.15
1821,2015-05-13,8181.55
1822,2015-05-14,8232.45
1823,2015-05-15,8240.3
1824,2015-05-18,8284.95
1825,2015-05-19,8356.2
1826,2015-05-20,8392.65
1827,2015-05-21,8434.5
1828,2015-05-22,8432.5
1829,2015-05-25,8438.15
1830,2015-05-26,8377.1
1831,2015-05-27,8302.75
1832,2015-05-28,8345.7
1833,2015-05-29,8327.1
1834,2015-06-01,8417.25
1835,2015-06-02,8442.8
1836,2015-06-03,8232.45
1837,2015-06-04,8155.15
1838,2015-06-05,8119.15
1839,2015-06-08,8124.35
1840,2015-06-09,8026.5
1841,2015-06-10,8024.15
1842,2015-06-11,8157.3
1843,2015-06-12,7959.85
1844,2015-06-15,7986.6
1845,2015-06-16,8004.2
1846,2015-06-17,8084.2
1847,2015-06-18,8113.7
1848,2015-06-19,8201.15
1849,2015-06-22,8259.3
1850,2015-06-23,8377.45
1851,2015-06-24,8399.4
1852,2015-06-25,8336.25
1853,2015-06-26,8393.95
1854,2015-06-29,8247.05
1855,2015-06-30,8316.35
1856,2015-07-01,8376.25
1857,2015-07-02,8471.95
1858,2015-07-03,8440.1
1859,2015-07-06,8386.15
1860,2015-07-07,8525.5
1861,2015-07-08,8439.2
1862,2015-07-09,8364.85
1863,2015-07-10,8365.7
1864,2015-07-13,8397.25
1865,2015-07-14,8470.6
1866,2015-07-15,8463.4
1867,2015-07-16,8546.15
1868,2015-07-17,8623.65
1869,2015-07-20,8623.9
1870,2015-07-21,8601.5
1871,2015-07-22,8512.25
1872,2015-07-23,8643.95
1873,2015-07-24,8588.15
1874,2015-07-27,8492.1
1875,2015-07-28,8371.1
1876,2015-07-29,8365.6
1877,2015-07-30,8417.0
1878,2015-07-31,8456.1
1879,2015-08-03,8510.65
1880,2015-08-04,8564.1
1881,2015-08-05,8547.45
1882,2015-08-06,8585.8
1883,2015-08-07,8580.8
1884,2015-08-10,8577.0
1885,2015-08-11,8548.45
1886,2015-08-12,8445.7
1887,2015-08-13,8384.45
1888,2015-08-14,8402.35
1889,2015-08-17,8530.5
1890,2015-08-18,8505.85
1891,2015-08-19,8468.05
1892,2015-08-20,8471.05
1893,2015-08-21,8305.4
1894,2015-08-24,8055.95
1895,2015-08-25,7895.4
1896,2015-08-26,7865.25
1897,2015-08-27,7921.6
1898,2015-08-28,8053.7
1899,2015-08-31,8009.25
1900,2015-09-01,7907.95
1901,2015-09-02,7856.65
1902,2015-09-03,7774.45
1903,2015-09-04,7803.4
1904,2015-09-07,7685.85
1905,2015-09-08,7587.7
1906,2015-09-09,7805.85
1907,2015-09-10,7729.05
1908,2015-09-11,7833.8
1909,2015-09-14,7811.1
1910,2015-09-15,7867.35
1911,2015-09-16,7886.85
1912,2015-09-18,7967.45
1913,2015-09-21,7911.5
1914,2015-09-22,8014.8
1915,2015-09-23,7737.35
1916,2015-09-24,7838.4
1917,2015-09-28,7892.8
1918,2015-09-29,7725.7
1919,2015-09-30,7924.25
1920,2015-10-01,7992.05
1921,2015-10-05,8005.1
1922,2015-10-06,8180.45
1923,2015-10-07,8146.2
1924,2015-10-08,8196.75
1925,2015-10-09,8186.35
1926,2015-10-12,8231.5
1927,2015-10-13,8121.95
1928,2015-10-14,8102.4
1929,2015-10-15,8134.35
1930,2015-10-16,8193.65
1931,2015-10-19,8262.55
1932,2015-10-20,8280.3
1933,2015-10-21,8258.35
1934,2015-10-23,8308.25
1935,2015-10-26,8333.65
1936,2015-10-27,8230.35
1937,2015-10-28,8188.9
1938,2015-10-29,8175.45
1939,2015-10-30,8123.55
1940,2015-11-02,8054.55
1941,2015-11-03,8086.35
1942,2015-11-04,8104.9
1943,2015-11-05,8030.35
1944,2015-11-06,7956.55
1945,2015-11-09,7788.25
1946,2015-11-10,7877.6
1947,2015-11-11,7838.8
1948,2015-11-13,7762.45
1949,2015-11-16,7732.95
1950,2015-11-17,7848.75
1951,2015-11-18,7823.15
1952,2015-11-19,7788.5
1953,2015-11-20,7841.9
1954,2015-11-23,7869.5
1955,2015-11-24,7837.0
1956,2015-11-26,7837.15
1957,2015-11-27,7910.6
1958,2015-11-30,7936.25
1959,2015-12-01,7958.15
1960,2015-12-02,7976.7
1961,2015-12-03,7902.3
1962,2015-12-04,7817.6
1963,2015-12-07,7816.55
1964,2015-12-08,7738.5
1965,2015-12-09,7695.5
1966,2015-12-10,7643.3
1967,2015-12-11,7699.6
1968,2015-12-14,7558.2
1969,2015-12-15,7659.15
1970,2015-12-16,7725.25
1971,2015-12-17,7783.05
1972,2015-12-18,7828.9
1973,2015-12-21,7745.65
1974,2015-12-22,7829.4
1975,2015-12-23,7830.45
1976,2015-12-24,7888.75
1977,2015-12-28,7863.2
1978,2015-12-29,7929.2
1979,2015-12-30,7938.6
1980,2015-12-31,7897.8
1981,2016-01-01,7938.45
1982,2016-01-04,7924.55
1983,2016-01-05,7828.4
1984,2016-01-06,7788.05
1985,2016-01-07,7673.35
1986,2016-01-08,7611.65
1987,2016-01-11,7527.45
1988,2016-01-12,7587.2
1989,2016-01-13,7557.9
1990,2016-01-14,7467.4
1991,2016-01-15,7561.65
1992,2016-01-18,7420.35
1993,2016-01-19,7381.8
1994,2016-01-20,7357.0
1995,2016-01-21,7376.65
1996,2016-01-22,7355.7
1997,2016-01-25,7468.75
1998,2016-01-27,7469.6
1999,2016-01-28,7426.5
2000,2016-01-29,7413.35
2001,2016-02-01,7589.5
2002,2016-02-02,7566.65
2003,2016-02-03,7392.45
2004,2016-02-04,7411.45
2005,2016-02-05,7418.25
2006,2016-02-08,7489.7
2007,2016-02-09,7303.95
2008,2016-02-10,7264.3
2009,2016-02-11,7203.6
2010,2016-02-12,7023.65
2011,2016-02-15,7057.35
2012,2016-02-16,7201.25
2013,2016-02-17,7058.85
2014,2016-02-18,7177.4
2015,2016-02-19,7170.55
2016,2016-02-22,7208.85
2017,2016-02-23,7240.3
2018,2016-02-24,7075.0
2019,2016-02-25,7029.85
2020,2016-02-26,7039.3
2021,2016-02-29,7050.45
2022,2016-03-01,7038.25
2023,2016-03-02,7321.7
2024,2016-03-03,7429.55
2025,2016-03-04,7505.4
2026,2016-03-08,7486.4
2027,2016-03-09,7436.1
2028,2016-03-10,7545.35
2029,2016-03-11,7484.85
2030,2016-03-14,7542.6
2031,2016-03-15,7535.85
2032,2016-03-16,7457.05
2033,2016-03-17,7557.4
2034,2016-03-18,7534.65
2035,2016-03-21,7619.2
2036,2016-03-22,7695.55
2037,2016-03-23,7717.45
2038,2016-03-28,7741.0
2039,2016-03-29,7606.55
2040,2016-03-30,7651.1
2041,2016-03-31,7727.65
2042,2016-04-01,7718.05
2043,2016-04-04,7733.15
2044,2016-04-05,7736.3
2045,2016-04-06,7636.05
2046,2016-04-07,7630.4
2047,2016-04-08,7542.35
2048,2016-04-11,7577.8
2049,2016-04-12,7669.25
2050,2016-04-13,7777.15
2051,2016-04-18,7908.15
2052,2016-04-20,7950.05
2053,2016-04-21,7953.65
2054,2016-04-22,7891.8
2055,2016-04-25,7894.8
2056,2016-04-26,7828.15
2057,2016-04-27,7942.0
2058,2016-04-28,7967.4
2059,2016-04-29,7844.25
2060,2016-05-02,7822.7
2061,2016-05-03,7824.8
2062,2016-05-04,7724.15
2063,2016-05-05,7731.0
2064,2016-05-06,7717.65
2065,2016-05-09,7755.25
2066,2016-05-10,7873.55
2067,2016-05-11,7804.65
2068,2016-05-12,7871.45
2069,2016-05-13,7881.0
2070,2016-05-16,7831.2
2071,2016-05-17,7896.85
2072,2016-05-18,7846.75
2073,2016-05-19,7875.5
2074,2016-05-20,7792.2
2075,2016-05-23,7813.95
2076,2016-05-24,7738.05
2077,2016-05-25,7811.8
2078,2016-05-26,7974.45
2079,2016-05-27,8081.95
2080,2016-05-30,8166.5
2081,2016-05-31,8209.85
2082,2016-06-01,8179.2
2083,2016-06-02,8156.9
2084,2016-06-03,8246.2
2085,2016-06-06,8228.75
2086,2016-06-07,8235.55
2087,2016-06-08,8285.5
2088,2016-06-09,8273.35
2089,2016-06-10,8180.25
2090,2016-06-13,8102.25
2091,2016-06-14,8134.4
2092,2016-06-15,8139.4
2093,2016-06-16,8180.65
2094,2016-06-17,8176.65
2095,2016-06-20,8115.75
2096,2016-06-21,8255.4
2097,2016-06-22,8213.65
2098,2016-06-23,8201.15
2099,2016-06-24,8029.1
2100,2016-06-27,8039.35
2101,2016-06-28,8096.05
2102,2016-06-29,8173.1
2103,2016-06-30,8260.25
2104,2016-07-01,8313.05
2105,2016-07-04,8376.75
2106,2016-07-05,8379.3
2107,2016-07-07,8342.0
2108,2016-07-08,8350.0
2109,2016-07-11,8413.35
2110,2016-07-12,8502.6
2111,2016-07-13,8540.45
2112,2016-07-14,8515.75
2113,2016-07-15,8565.45
2114,2016-07-18,8564.05
2115,2016-07-19,8514.3
2116,2016-07-20,8515.45
2117,2016-07-21,8582.7
2118,2016-07-22,8519.65
2119,2016-07-25,8519.95
2120,2016-07-26,8633.75
2121,2016-07-27,8599.4
2122,2016-07-28,8636.95
2123,2016-07-29,8668.3
2124,2016-08-01,8654.3
2125,2016-08-02,8647.45
2126,2016-08-03,8635.2
2127,2016-08-04,8599.95
2128,2016-08-05,8600.2
2129,2016-08-08,8712.85
2130,2016-08-09,8727.8
2131,2016-08-10,8686.7
2132,2016-08-11,8572.8
2133,2016-08-12,8605.45
2134,2016-08-16,8670.25
2135,2016-08-17,8639.8
2136,2016-08-18,8648.85
2137,2016-08-19,8694.3
2138,2016-08-22,8667.0
2139,2016-08-23,8628.35
2140,2016-08-24,8648.5
2141,2016-08-25,8668.85
2142,2016-08-26,8614.35
2143,2016-08-29,8583.75
2144,2016-08-30,8646.75
2145,2016-08-31,8754.05
2146,2016-09-01,8793.6
2147,2016-09-02,8796.35
2148,2016-09-06,8852.7
2149,2016-09-07,8968.7
2150,2016-09-08,8915.5
2151,2016-09-09,8934.3
2152,2016-09-12,8732.95
2153,2016-09-14,8710.65
2154,2016-09-15,8743.85
2155,2016-09-16,8780.85
2156,2016-09-19,8788.45
2157,2016-09-20,8816.1
2158,2016-09-21,8790.3
2159,2016-09-22,8873.35
2160,2016-09-23,8880.75
2161,2016-09-26,8807.9
2162,2016-09-27,8748.9
2163,2016-09-28,8711.2
2164,2016-09-29,8792.7
2165,2016-09-30,8581.5
2166,2016-10-03,8666.15
2167,2016-10-04,8770.0
2168,2016-10-05,8806.35
2169,2016-10-06,8768.7
2170,2016-10-07,8721.7
2171,2016-10-10,8735.35
2172,2016-10-13,8671.5
2173,2016-10-14,8594.0
2174,2016-10-17,8612.95
2175,2016-10-18,8556.05
2176,2016-10-19,8697.5
2177,2016-10-20,8693.35
2178,2016-10-21,8708.6
2179,2016-10-24,8709.85
2180,2016-10-25,8721.7
2181,2016-10-26,8657.3
2182,2016-10-27,8607.1
2183,2016-10-28,8625.0
2184,2016-10-30,8672.35
2185,2016-11-01,8653.15
2186,2016-11-02,8542.8
2187,2016-11-03,8499.85
2188,2016-11-04,8503.6
2189,2016-11-07,8535.75
2190,2016-11-08,8540.0
2191,2016-11-09,8067.5
2192,2016-11-10,8555.6
2193,2016-11-11,8456.65
2194,2016-11-15,8284.85
2195,2016-11-16,8205.65
2196,2016-11-17,8105.1
2197,2016-11-18,8097.55
2198,2016-11-21,8102.1
2199,2016-11-22,7989.15
2200,2016-11-23,8051.2
2201,2016-11-24,8011.8
2202,2016-11-25,8007.95
2203,2016-11-28,8080.65
2204,2016-11-29,8131.55
2205,2016-11-30,8172.15
2206,2016-12-01,8244.0
2207,2016-12-02,8153.55
2208,2016-12-05,8088.75
2209,2016-12-06,8153.15
2210,2016-12-07,8168.4
2211,2016-12-08,8152.1
2212,2016-12-09,8271.7
2213,2016-12-12,8230.65
2214,2016-12-13,8196.15
2215,2016-12-14,8229.35
2216,2016-12-15,8128.4
2217,2016-12-16,8178.2
2218,2016-12-19,8126.0
2219,2016-12-20,8110.6
2220,2016-12-21,8105.85
2221,2016-12-22,8043.85
2222,2016-12-23,7972.5
2223,2016-12-26,7965.1
2224,2016-12-27,7915.05
2225,2016-12-28,8047.55
2226,2016-12-29,8030.6
2227,2016-12-30,8119.65
2228,2017-01-02,8210.1
2229,2017-01-03,8196.05
2230,2017-01-04,8202.65
2231,2017-01-05,8226.65
2232,2017-01-06,8281.85
2233,2017-01-09,8259.35
2234,2017-01-10,8262.7
2235,2017-01-11,8327.8
2236,2017-01-12,8391.05
2237,2017-01-13,8457.65
2238,2017-01-16,8390.95
2239,2017-01-17,8415.05
2240,2017-01-18,8403.85
2241,2017-01-19,8418.4
2242,2017-01-20,8404.35
2243,2017-01-23,8329.6
2244,2017-01-24,8407.05
2245,2017-01-25,8499.45
2246,2017-01-27,8610.5
2247,2017-01-30,8635.55
2248,2017-01-31,8629.45
2249,2017-02-01,8570.35
2250,2017-02-02,8724.75
2251,2017-02-03,8735.15
2252,2017-02-06,8785.45
2253,2017-02-07,8805.7
2254,2017-02-08,8774.55
2255,2017-02-09,8795.55
2256,2017-02-10,8812.35
2257,2017-02-13,8819.8
2258,2017-02-14,8819.9
2259,2017-02-15,8778.95
2260,2017-02-16,8739.0
2261,2017-02-17,8883.7
2262,2017-02-20,8818.55
2263,2017-02-21,8890.75
2264,2017-02-22,8931.6
2265,2017-02-23,8956.4
2266,2017-02-27,8943.7
2267,2017-02-28,8898.95
2268,2017-03-01,8904.4
2269,2017-03-02,8982.85
2270,2017-03-03,8883.5
2271,2017-03-06,8915.1
2272,2017-03-07,8977.75
2273,2017-03-08,8950.7
2274,2017-03-09,8914.5
2275,2017-03-10,8953.7
2276,2017-03-14,9091.65
2277,2017-03-15,9086.85
2278,2017-03-16,9129.65
2279,2017-03-17,9207.8
2280,2017-03-20,9166.95
2281,2017-03-21,9133.95
2282,2017-03-22,9047.2
2283,2017-03-23,9048.75
2284,2017-03-24,9104.0
2285,2017-03-27,9093.45
2286,2017-03-28,9081.5
2287,2017-03-29,9128.7
2288,2017-03-30,9142.6
2289,2017-03-31,9158.9
2290,2017-04-03,9220.6
2291,2017-04-05,9264.4
2292,2017-04-06,9245.8
2293,2017-04-07,9223.7
2294,2017-04-10,9225.6
2295,2017-04-11,9184.55
2296,2017-04-12,9242.5
2297,2017-04-13,9202.5
2298,2017-04-17,9144.75
2299,2017-04-18,9163.0
2300,2017-04-19,9112.2
2301,2017-04-20,9108.1
2302,2017-04-21,9179.1
2303,2017-04-24,9135.35
2304,2017-04-25,9273.05
2305,2017-04-26,9336.2
2306,2017-04-27,9359.15
2307,2017-04-28,9340.95
2308,2017-05-02,9339.85
2309,2017-05-03,9344.7
2310,2017-05-04,9360.95
2311,2017-05-05,9374.55
2312,2017-05-08,9311.45
2313,2017-05-09,9337.35
2314,2017-05-10,9339.65
2315,2017-05-11,9448.6
2316,2017-05-12,9436.65
2317,2017-05-15,9433.55
2318,2017-05-16,9461.0
2319,2017-05-17,9517.6
2320,2017-05-18,9453.2
2321,2017-05-19,9469.9
2322,2017-05-22,9480.25
2323,2017-05-23,9445.05
2324,2017-05-24,9410.9
2325,2017-05-25,9384.05
2326,2017-05-26,9507.75
2327,2017-05-29,9560.05
2328,2017-05-30,9590.65
2329,2017-05-31,9636.55
2330,2017-06-01,9603.55
2331,2017-06-02,9657.15
2332,2017-06-05,9656.3
2333,2017-06-06,9704.25
2334,2017-06-07,9663.95
2335,2017-06-08,9682.4
2336,2017-06-09,9638.55
2337,2017-06-12,9646.7
2338,2017-06-13,9615.55
2339,2017-06-14,9621.55
2340,2017-06-15,9617.9
2341,2017-06-16,9595.45
2342,2017-06-19,9626.4
2343,2017-06-20,9670.5
2344,2017-06-21,9648.1
2345,2017-06-22,9642.65
2346,2017-06-23,9643.25
2347,2017-06-27,9594.05
2348,2017-06-28,9520.2
2349,2017-06-29,9522.95
2350,2017-06-30,9478.5
2351,2017-07-03,9587.95
2352,2017-07-04,9645.9
2353,2017-07-05,9619.75
2354,2017-07-06,9653.6
2355,2017-07-07,9670.35
2356,2017-07-10,9719.3
2357,2017-07-11,9797.45
2358,2017-07-12,9807.3
2359,2017-07-13,9855.8
2360,2017-07-14,9913.3
2361,2017-07-17,9908.15
2362,2017-07-18,9832.7
2363,2017-07-19,9855.95
2364,2017-07-20,9920.2
2365,2017-07-21,9899.6
2366,2017-07-24,9936.8
2367,2017-07-25,10010.55
2368,2017-07-26,9983.65
2369,2017-07-27,10063.25
2370,2017-07-28,9996.55
2371,2017-07-31,10034.7
2372,2017-08-01,10101.05
2373,2017-08-02,10136.3
2374,2017-08-03,10081.15
2375,2017-08-04,10008.6
2376,2017-08-07,10074.8
2377,2017-08-08,10068.35
2378,2017-08-09,9961.15
2379,2017-08-10,9872.85
2380,2017-08-11,9712.15
2381,2017-08-14,9755.75
2382,2017-08-16,9825.85
2383,2017-08-17,9945.55
2384,2017-08-18,9865.95
2385,2017-08-21,9864.25
2386,2017-08-22,9815.75
2387,2017-08-23,9803.05
2388,2017-08-24,9881.2
2389,2017-08-28,9907.15
2390,2017-08-29,9886.4
2391,2017-08-30,9859.5
2392,2017-08-31,9905.7
2393,2017-09-01,9937.65
2394,2017-09-04,9984.15
2395,2017-09-05,9933.25
2396,2017-09-06,9899.25
2397,2017-09-07,9945.85
2398,2017-09-08,9958.65
2399,2017-09-11,9971.75
2400,2017-09-12,10056.85
2401,2017-09-13,10099.25
2402,2017-09-14,10107.4
2403,2017-09-15,10062.35
2404,2017-09-18,10133.1
2405,2017-09-19,10175.6
2406,2017-09-20,10160.95
2407,2017-09-21,10139.6
2408,2017-09-22,10094.35
2409,2017-09-25,9960.1
2410,2017-09-26,9875.25
2411,2017-09-27,9920.6
2412,2017-09-28,9736.4
2413,2017-09-29,9814.3
2414,2017-10-03,9893.3
2415,2017-10-04,9884.35
2416,2017-10-05,9927.0
2417,2017-10-06,9908.15
2418,2017-10-09,9988.2
2419,2017-10-10,10013.7
2420,2017-10-11,10042.6
2421,2017-10-12,10011.2
2422,2017-10-13,10123.7
2423,2017-10-16,10207.4
2424,2017-10-17,10227.65
2425,2017-10-18,10209.4
2426,2017-10-19,10210.35
2427,2017-10-23,10176.65
2428,2017-10-24,10218.55
2429,2017-10-25,10321.15
2430,2017-10-26,10291.8
2431,2017-10-27,10362.3
2432,2017-10-30,10353.85
2433,2017-10-31,10364.9
2434,2017-11-01,10390.35
2435,2017-11-02,10440.5
2436,2017-11-03,10461.55
2437,2017-11-06,10431.75
2438,2017-11-07,10477.15
2439,2017-11-08,10361.95
2440,2017-11-09,10358.65
2441,2017-11-10,10304.35
2442,2017-11-13,10322.0
2443,2017-11-14,10223.4
2444,2017-11-15,10171.95
2445,2017-11-16,10152.9
2446,2017-11-17,10324.55
2447,2017-11-20,10287.2
2448,2017-11-21,10329.25
2449,2017-11-22,10350.8
2450,2017-11-23,10358.45
2451,2017-11-24,10366.8
2452,2017-11-27,10361.05
2453,2017-11-28,10387.9
2454,2017-11-29,10376.65
2455,2017-11-30,10332.7
2456,2017-12-01,10263.7
2457,2017-12-04,10175.05
2458,2017-12-05,10118.25
2459,2017-12-06,10088.8
2460,2017-12-07,10063.45
2461,2017-12-08,10198.45
2462,2017-12-11,10310.5
2463,2017-12-12,10324.9
2464,2017-12-13,10236.6
2465,2017-12-14,10229.3
2466,2017-12-15,10345.65
2467,2017-12-18,10263.1
2468,2017-12-19,10414.8
2469,2017-12-20,10494.4
2470,2017-12-21,10473.95
2471,2017-12-22,10457.3
2472,2017-12-26,10512.3
2473,2017-12-27,10531.05
2474,2017-12-28,10498.2
2475,2017-12-29,10492.35
2476,2018-01-01,10531.7
2477,2018-01-02,10477.55
2478,2018-01-03,10482.65
2479,2018-01-04,10469.4
2480,2018-01-05,10534.25
2481,2018-01-08,10591.7
2482,2018-01-09,10645.1
2483,2018-01-10,10652.05
2484,2018-01-11,10637.05
2485,2018-01-12,10682.55
2486,2018-01-15,10718.5
2487,2018-01-16,10761.5
2488,2018-01-17,10702.45
2489,2018-01-18,10873.4
2490,2018-01-19,10829.2
2491,2018-01-22,10883.2
2492,2018-01-23,10997.4
2493,2018-01-24,11069.35
2494,2018-01-25,11095.6
2495,2018-01-29,11079.35
2496,2018-01-30,11120.85
2497,2018-01-31,11018.8
2498,2018-02-01,11044.55
2499,2018-02-02,10938.2
2500,2018-02-05,10604.3
2501,2018-02-06,10295.15
2502,2018-02-07,10607.2
2503,2018-02-08,10518.5
2504,2018-02-09,10416.5
2505,2018-02-12,10518.2
2506,2018-02-14,10585.75
2507,2018-02-15,10537.9
2508,2018-02-16,10596.2
2509,2018-02-19,10488.9
2510,2018-02-20,10391.0
2511,2018-02-21,10426.0
2512,2018-02-22,10354.35
2513,2018-02-23,10408.1
2514,2018-02-26,10526.55
2515,2018-02-27,10615.2
2516,2018-02-28,10488.95
2517,2018-03-01,10479.95
2518,2018-03-05,10428.3
2519,2018-03-06,10420.5
2520,2018-03-07,10232.95
2521,2018-03-08,10216.25
2522,2018-03-09,10271.3
2523,2018-03-12,10301.6
2524,2018-03-13,10389.5
2525,2018-03-14,10393.05
2526,2018-03-15,10405.45
2527,2018-03-16,10345.15
2528,2018-03-19,10215.35
2529,2018-03-20,10051.55
2530,2018-03-21,10181.95
2531,2018-03-22,10167.5
2532,2018-03-23,9968.8
2533,2018-03-26,9989.15
2534,2018-03-27,10188.0
2535,2018-03-28,10143.6
2536,2018-04-02,10151.65
2537,2018-04-03,10186.85
2538,2018-04-04,10274.6
2539,2018-04-05,10228.45
2540,2018-04-06,10322.75
2541,2018-04-09,10333.7
2542,2018-04-10,10412.9
2543,2018-04-11,10428.15
2544,2018-04-12,10410.65
2545,2018-04-13,10495.3
2546,2018-04-16,10398.3
2547,2018-04-17,10557.3
2548,2018-04-18,10578.9
2549,2018-04-19,10563.65
2550,2018-04-20,10560.35
2551,2018-04-23,10592.8
2552,2018-04-24,10578.1
2553,2018-04-25,10612.4
2554,2018-04-26,10586.5
2555,2018-04-27,10651.65
2556,2018-04-30,10705.75
2557,2018-05-02,10783.85
2558,2018-05-03,10720.15
2559,2018-05-04,10700.45
2560,2018-05-07,10653.15
2561,2018-05-08,10757.9
2562,2018-05-09,10693.35
2563,2018-05-10,10779.65
2564,2018-05-11,10741.95
2565,2018-05-14,10815.15
2566,2018-05-15,10812.6
2567,2018-05-16,10751.95
2568,2018-05-17,10775.6
2569,2018-05-18,10671.85
2570,2018-05-21,10616.7
2571,2018-05-22,10518.45
2572,2018-05-23,10521.1
2573,2018-05-24,10464.85
2574,2018-05-25,10533.05
2575,2018-05-28,10648.35
2576,2018-05-29,10689.4
2577,2018-05-30,10579.0
2578,2018-05-31,10670.1
2579,2018-06-01,10738.45
2580,2018-06-04,10765.95
2581,2018-06-05,10630.7
2582,2018-06-06,10603.45
2583,2018-06-07,10722.6
2584,2018-06-08,10736.4
2585,2018-06-11,10781.85
2586,2018-06-12,10816.15
2587,2018-06-13,10887.5
2588,2018-06-14,10832.9
2589,2018-06-15,10808.65
2590,2018-06-18,10830.2
2591,2018-06-19,10789.45
2592,2018-06-20,10734.65
2593,2018-06-21,10808.45
2594,2018-06-22,10742.7
2595,2018-06-25,10822.9
2596,2018-06-26,10742.7
2597,2018-06-27,10785.5
2598,2018-06-28,10660.8
2599,2018-06-29,10612.85
2600,2018-07-02,10732.35
2601,2018-07-03,10668.6
2602,2018-07-04,10715.0
2603,2018-07-05,10786.05
2604,2018-07-06,10744.15
2605,2018-07-09,10838.3
2606,2018-07-10,10902.75
2607,2018-07-11,10956.4
2608,2018-07-12,11006.95
2609,2018-07-13,11056.9
2610,2018-07-16,11018.95
2611,2018-07-17,10939.65
2612,2018-07-18,11060.2
2613,2018-07-19,10999.5
2614,2018-07-20,10963.5
2615,2018-07-23,11019.85
2616,2018-07-24,11109.0
2617,2018-07-25,11148.4
2618,2018-07-26,11132.95
2619,2018-07-27,11232.75
2620,2018-07-30,11296.65
2621,2018-07-31,11311.05
2622,2018-08-01,11359.8
2623,2018-08-02,11328.9
2624,2018-08-03,11297.8
2625,2018-08-06,11401.5
2626,2018-08-07,11423.15
2627,2018-08-08,11412.5
2628,2018-08-09,11493.25
2629,2018-08-10,11474.95
2630,2018-08-13,11369.6
2631,2018-08-14,11381.7
2632,2018-08-16,11397.15
2633,2018-08-17,11437.15
2634,2018-08-20,11502.1
2635,2018-08-21,11576.2
2636,2018-08-23,11620.7
2637,2018-08-24,11566.6
2638,2018-08-27,11605.85
2639,2018-08-28,11731.95
2640,2018-08-29,11744.95
2641,2018-08-30,11694.75
2642,2018-08-31,11675.85
2643,2018-09-03,11751.8
2644,2018-09-04,11598.75
2645,2018-09-05,11514.85
2646,2018-09-06,11514.15
2647,2018-09-07,11558.25
2648,2018-09-10,11570.25
2649,2018-09-11,11476.85
2650,2018-09-12,11340.1
2651,2018-09-14,11443.5
2652,2018-09-17,11464.95
2653,2018-09-18,11381.55
2654,2018-09-19,11326.65
2655,2018-09-21,11271.3
2656,2018-09-24,11164.4
2657,2018-09-25,10969.95
2658,2018-09-26,11145.55
2659,2018-09-27,11079.8
2660,2018-09-28,11008.1
2661,2018-10-01,10930.9
2662,2018-10-03,10982.7
2663,2018-10-04,10754.7
2664,2018-10-05,10514.1
2665,2018-10-08,10310.15
2666,2018-10-09,10390.3
2667,2018-10-10,10331.85
2668,2018-10-11,10169.8
2669,2018-10-12,10331.55
2670,2018-10-15,10524.2
2671,2018-10-16,10550.15
2672,2018-10-17,10688.7
2673,2018-10-19,10339.7
2674,2018-10-22,10405.85
2675,2018-10-23,10152.6
2676,2018-10-24,10278.15
2677,2018-10-25,10135.05
2678,2018-10-26,10122.35
2679,2018-10-29,10078.1
2680,2018-10-30,10239.4
2681,2018-10-31,10209.55
2682,2018-11-01,10441.7
2683,2018-11-02,10462.3
2684,2018-11-05,10558.75
2685,2018-11-06,10552.0
2686,2018-11-07,10614.45
2687,2018-11-09,10614.7
2688,2018-11-12,10607.8
2689,2018-11-13,10451.9
2690,2018-11-14,10634.9
2691,2018-11-15,10580.6
2692,2018-11-16,10644.0
2693,2018-11-19,10731.25
